Page url,Poster,Name,Organizer,Description,Category,Highlights,Refund Policy,Address,Price,Date & Time
https://www.eventbrite.ca/e/139th-global-conference-on-human-resource-management-gchrm-tickets-1981563790640,https://cdn.evbuc.com/images/1175821160/1371272017873/1/logo.20260126-094106,139th Global Conference on Human Resource Management (GCHRM),Global Conference Alliance Inc.,"International forum sharing practical HR strategies on leadership, hiring, employee well-being, innovation, and excellence.","Business, Other","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN 80 Cooperage St, Toronto, ON M5A 0J3, Canada",500.00 USD,Jun 5 at 1:00 PM EDT
https://www.eventbrite.com/e/intuitive-depth-pink-moon-circle-tickets-1978858791916,https://cdn.evbuc.com/images/1173428363/2301960490453/1/logo.20251223-001534,Intuitive Depth: Pink Moon Circle,,"Honour the Pink Moon with reflection, release, and intuitive connection, held in a safe and supportive community space.","Spirituality, Other","2 hours, In person",Refunds up to 7 days before event,"257 Danforth Avenue, Toronto, ON M4K 1N2, Canada",48.00 CAD,Apr 2 at 7:00 PM EDT
https://www.eventbrite.ca/e/the-applaud-2026-tickets-1980925139417,https://cdn.evbuc.com/images/1176153731/1538961806713/1/logo.20260129-124246,The Applaud 2026,RUBICORN EVENTS,"The Applaud is an elevated celebration for mothers & aspiring mothers, an immersive evening of live music, comedy, exquisite dining, curate","Community, Other","Free parking, 7 hours, In person",Refunds up to 7 days before event,"17 Vinyl Court, Vaughan, ON L4L 4A3, Canada",CAD 129.13 - CAD 1566.9,May 3 at 3:00 PM EDT
https://www.eventbrite.ca/e/149th-global-conference-on-digital-marketing-and-technology-gcdmt-tickets-1979707708047,https://cdn.evbuc.com/images/1173988592/1371272017873/1/logo.20260105-100406,149th Global Conference on Digital Marketing and Technology (GCDMT),Global Conference Alliance Inc.,"Global event exploring digital marketing strategies, emerging technologies, data-driven growth, innovation, and business transformation.","Science & Tech, Other","2 days 4 hours, In person",No Refunds,"80 Cooperage St,, Toronto, ON M5A 0J3, Canada",500.00 USD,Mar 27 at 1:00 PM EDT
https://www.eventbrite.ca/e/2026-acce-chinese-canadian-entrepreneur-awards-registration-1977913382170,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172982699%2F67356372085%2F1%2Foriginal.20251215-145514?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=746b8a182243dd478f6eac5ef85c39cc,2026 ACCE Chinese Canadian Entrepreneur Awards,Association of Chinese Canadian Entrepreneurs (ACCE),The 29th ACCE Chinese Canadian Entrepreneur Awards,"Business, Non Profit","5 hours 30 minutes, In person",No Refunds,"255 Front Street West, Toronto, ON M5V 2W6, Canada",CAD 410.19 - CAD 438.44,Mar 28 at 6:00 PM EDT
https://www.eventbrite.ca/e/tandem-lunar-new-year-party-2026-tickets-1982097475907,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176623845%2F2983356221272%2F1%2Foriginal.20260203-234748?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=29ed76ae0d782ec4b215a5308cd3375b,Tandem Lunar New Year Party 2026✨,Tandem Canada,"Join us at the Tandem Lunar New Year Party for great company, festive fun, and joyful celebrations as we welcome the New Year together!","Community, LGBT","8 hours, In person",Refunds up to 7 days before event,"4841 Yonge Street, Toronto, ON M2N 5X2, Canada",CAD 0.0,Feb 21 at 3:00 PM EST
https://www.eventbrite.ca/e/122nd-global-conference-on-african-economy-and-culture-gcaec-tickets-1981514389881,https://cdn.evbuc.com/images/1175758981/1371272017873/1/logo.20260125-102924,122nd Global Conference on African Economy and Culture (GCAEC),Global Conference Alliance Inc.,"Discovering Africa’s economy, culture, technology, innovation, business growth, education, and opportunities for development.","Community, Other","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN 80 Cooperage St, Toronto, ON M5A 0J3, Canada",500.00 USD,Jun 5 at 1:00 PM EDT
https://www.eventbrite.ca/e/hiroshima-appeals-a-poster-exhibition-of-global-messages-tickets-1981507274599,https://cdn.evbuc.com/images/1174979172/1873676411943/1/logo.20260115-182916,Hiroshima Appeals: A Poster Exhibition of Global Messages,"The Japan Foundation, Toronto","Book your visit to the Hiroshima Appeals Poster Exhibition at The Japan Foundation, Toronto.","Community, Historic","2 hours 30 minutes, In person",Refunds up to 7 days before event,"2 Bloor Street East, Suite 300, Toronto, ON M4W 1A8, Canada",CAD 0.0,Feb 17 at 11:30 AM
https://www.eventbrite.com/e/eras-end-stories-live-on-the-life-and-times-of-the-story-arts-centre-tickets-1977555747475,https://cdn.evbuc.com/images/1175993296/150798904550/1/logo.20260127-205517,"Eras End, Stories Live On: The Life and Times of the Story Arts Centre",,"Eras End, Stories Live On: The Life and Times of the Story Arts Centre is an exhibition celebrating the legacy of 951 Carlaw.","Arts, Literary Arts","1 hour 30 minutes, In person",Refunds up to 7 days before event,"951 Carlaw Avenue, Toronto, ON M4K 3M2, Canada",Free,Feb 19 at 6:00 PM EST
https://www.eventbrite.com/e/2026-cameroon-canada-international-economic-forum-forecicc-2026-tickets-1980014295057,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174229180%2F2786007822331%2F1%2Foriginal.png?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=0c22f32cd33bb00e38cafcb697588886,2026 Cameroon-Canada International Economic Forum (FORECICC 2026),"ACXED Consulting, Inc.","Join us face-to-face at FORECICC 2026, the largest Cameroon-Canada business platform, to boost ties and explore new economic opportunities!","Business, Startups","Free parking, 10 days 11 hours, all ages, In person",Refunds up to 7 days before event,"5835 Kennedy Road, Mississauga, ON L4Z 2G3, Canada",Free,Jun 10 at 10:00 AM EDT
https://www.eventbrite.ca/e/dance-revolt-out-of-many-one-people-registration-1978623593431,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1173273555%2F156639894259%2F1%2Foriginal.20251219-160353?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=2f78dfee6ec91a33d4a11dd42b4e8e76,"Dance Revolt: Out of Many, One People",Just BGRAPHIC Inc.,"This spring edition centres Jamaica: Out of Many, One People, grounding the day in movement, history, and community responsibility","Arts, Dance",In person,Refunds up to 7 days before event,"15 Library Lane, Toronto, ON M3J 2S5, Canada",49.64 CAD - 50.85 CAD,May 15 at 9:00 AM EDT
https://www.eventbrite.com/e/power-of-collaboration-episode-2-feb-2026-tickets-1982198477004,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176467038%2F2988539887703%2F1%2Foriginal.png?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=5513b5918e0ee571f6476b90084655fa,Power of Collaboration - Episode 2 - Feb 2026,Dream Home + Life,Join us in Feb 2026 to unlock new ideas and create magic through teamwork and collab fun!,"Business, Startups","Free parking, 4 hours, In person",Refunds up to 7 days before event,"60 Pippin Road Unit 34, Vaughan, ON L4K 4M8, Canada",CAD 0.0,Feb 27 at 4:00 PM EST
https://www.eventbrite.ca/e/146th-global-conference-on-business-management-and-economics-gcbme-tickets-1983157295857,https://cdn.evbuc.com/images/1177527257/1371272017873/1/logo.20260214-115935,146th Global Conference on Business Management and Economics (GCBME),Global Conference Alliance Inc.,"International forum discussing business strategies, economic trends, leadership, innovation, and global market development.","Business, Finance","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN 80 Cooperage St, Toronto, ON M5A 0J3, Canada",500.00 USD,Jul 31 at 1:00 PM EDT
https://www.eventbrite.ca/e/146th-global-conference-on-digital-marketing-and-technology-gcdmt-tickets-1981563076504,https://cdn.evbuc.com/images/1175820357/1371272017873/1/logo.20260126-092225,146th Global Conference on Digital Marketing and Technology (GCDMT),Global Conference Alliance Inc.,"A global platform sharing insights on digital marketing trends, technology innovation, tools, and strategies.","Science & Tech, Other","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN 80 Cooperage St, Toronto, ON M5A 0J3, Canada",500.00 USD,Jun 5 at 1:00 PM EDT
https://www.eventbrite.ca/e/merrittville-speedway-2026-season-opener-tickets-1981582690169,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175845958%2F517756482667%2F1%2Foriginal.20260126-154951?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=39%2C0%2C604%2C302&s=4181bd913a0049750938892ce23e1a2f,MERRITTVILLE SPEEDWAY 2026 SEASON OPENER,Merrittville Speedway,Get ready to kick off the 2026 season with high-speed thrills at Merrittville Speedway’s epic opener!,"Sports & Fitness, Motorsports","Free parking, 3 hours 30 minutes, all ages, In person, Doors at 5:30 PM",No Refunds,"2371 Merrittville Highway, Thorold, ON L2V 3Y9, Canada",17.49 CAD - 9.07 CAD,Apr 18 at 7:00 PM EDT
https://www.eventbrite.ca/e/142nd-global-conference-on-human-resource-management-gchrm-tickets-1979850880279,https://cdn.evbuc.com/images/1174084111/1371272017873/1/logo.20260106-092804,142nd Global Conference on Human Resource Management (GCHRM),Global Conference Alliance Inc.,"International event focused on modern HR practices, workforce development, leadership, diversity, and employee well-being.","Business, Finance","2 days 4 hours, In person",No Refunds,"80 Cooperage St,, Toronto, ON M5A 0J3, Canada",500.00 USD,Mar 27 at 1:00 PM EDT
https://www.eventbrite.com/e/2026-edition-of-the-pan-afrikan-drum-festival-in-canada-4th-edition-tickets-1982626849277,https://cdn.evbuc.com/images/1177003661/291111643189/1/logo.20260208-190109,2026 Edition Of The Pan-Afrikan Drum Festival In Canada (4th Edition),,"“A Celebration of African Identity, Rhythm, and Unity. The Pan-Afrikan Drum Festival — bringing Africa together in Canada.”","Community, Nationality","5 hours 30 minutes, In person",Refunds up to 7 days before event,"55 Guided Court, Toronto, ON M9V 5G2, Canada",,Jul 24 at 6:00 PM
https://www.eventbrite.ca/e/5th-international-conference-on-global-entrepreneurship-summit-2026-tickets-1635936984559,https://cdn.evbuc.com/images/1111769993/742638119523/1/logo.20250902-155909,5th International Conference on Global Entrepreneurship Summit 2026,Scitechseries Publishing Limited,"Join us at the 5th International Conference on Global Entrepreneurship Summit 2026 at Toronto, Canada during August 19-20, 2026","Business, Startups","Free parking, 1 day 9 hours, all ages, In person, Doors at 8:00 AM",Refunds up to 7 days before event,"950 Dixon Road, Toronto, ON M9W 5N4, Canada",692.53 CAD - 799.03 CAD,Aug 19 at 9:00 AM EDT
https://www.eventbrite.ca/e/the-5th-international-summit-on-ending-gender-based-violence-2026isegbv26-tickets-1980562089525,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174854775%2F461552895388%2F1%2Foriginal.jpg?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=e62d0e66af485c0a6a5fb2ee6667b72d,The 5th International Summit on Ending Gender-Based Violence 2026(ISEGBV26),The Centre for Social Justice Initiatives,The International Summit on Ending Gender-Based Violence 2026 is a global convening and the fifth edition,"Charity & Causes, Human Rights","1 day 12 hours, In person",Refunds up to 7 days before event,"145 Richmond Street West, Toronto, ON M5H 2L2, Canada",2131.36 CAD - 746.84 CAD,Nov 27 at 7:00 AM EST
https://www.eventbrite.ca/e/call-for-papers-corporate-governance-academic-forum-tickets-1981601793307,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175654779%2F1141869079913%2F1%2Foriginal.20260123-160925?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C402%2C5142%2C2571&s=e281dacff9b509b72670c4e365bb1632,Call for Papers: Corporate Governance Academic Forum,Rotman Academic Centre Events,"The Johnston Centre welcomes submissions from all disciplines in any area related to corporate governance, by Sunday, May 10, 2026.","Business, Other","23 hours 59 minutes, In person",Refunds up to 1 day before event,"105 Saint George Street, Toronto, ON M5S 3E6, Canada",141.25 CAD,May 10 at 12:00 AM EDT
https://www.eventbrite.ca/e/the-orchestrator-era-reimagining-talent-in-the-age-of-ai-20252030-tickets-1980314533077,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174548731%2F521824531057%2F1%2Foriginal.20260111-163858?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C61%2C990%2C495&s=9a65aa93d5d414907cbf2c78ef58e35d,The Orchestrator Era: Reimagining Talent in the Age of AI (2025–2030),ETOP: Event Toronto Organizers Pro,"The landscape of Bay Street is shifting. By 2030, will AI be your co-pilot, your competitor, or your catalyst?","Science & Tech, Science","2 hours, In person",No Refunds,"170 University Avenue #Unit 102, Toronto, ON M5H 3B3, Canada",22.63 CAD,Feb 20 at 1:00 PM EST
https://www.eventbrite.com/e/toronto-art-and-craft-2026-tickets-1980306194135,https://cdn.evbstatic.com/s3-build/prod/21894412222-rc2026-02-11_20.04-py27-de056fe/django/images/logos/eb_orange_on_white_1200x630.png,Toronto Art and Craft 2026,Aurora Event Collective,"Showcase your products, meet ready-to-shop customers, and grow your brand at our vibrant vendor market!","Arts, Craft","1 day 8 hours, In person",Refunds up to 7 days before event,"317 Dundas Street West, Toronto, ON M5T 1G4, Canada",Free,Mar 14 at 10:00 AM EDT
https://www.eventbrite.ca/e/demystifying-profile-drafts-tickets-1981330550011,https://cdn.evbuc.com/images/1175761396/1968702087783/1/logo.20260125-124416,Demystifying Profile Drafts,London District Weavers & Spinners Guild,"Weavers, learn about interpreting and using a profile draft.","Hobbies, Other","2 hours, In person",Refunds up to 30 days before event,"1731 Churchill Avenue, London, ON N5W 5P4, Canada",22.63 CAD - 27.96 CAD,Feb 22 at 1:30 PM EST
https://www.eventbrite.ca/e/10th-international-conference-on-machine-operations-engineering-2026-tickets-1979389778110,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F951930463%2F1917235214013%2F1%2Foriginal.png?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=70df905d54655d644455837365a5b172,10th International Conference on Machine Operations & Engineering 2026,GlobalTech Zone,Join us at the 2026 International Conference on Machine Operations & Engineering Innovation for cutting-edge tech discussions and networking,"Science & Tech, Robotics","12 hours 30 minutes, In person",No Refunds,"77 Ryerson Avenue,, Toronto, ON M5T 2V4, Canada",107.54 GBP,Apr 5 at 8:00 AM PDT
https://www.eventbrite.ca/e/12th-international-conference-on-machine-operations-engineering-2026-tickets-1979389922542,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F951930463%2F1917235214013%2F1%2Foriginal.png?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=70df905d54655d644455837365a5b172,12th International Conference on Machine Operations & Engineering 2026,GlobalTech Zone,Join us at the 2026 International Conference on Machine Operations & Engineering Innovation for cutting-edge tech discussions and networking,,"12 hours 30 minutes, In person",No Refunds,"77 Ryerson Avenue,, Toronto, ON M5T 2V4, Canada",107.54 GBP,May 3 at 8:00 AM PDT
https://www.eventbrite.ca/e/11th-international-conference-on-machine-operations-engineering-2026-tickets-1979389816224,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F951930463%2F1917235214013%2F1%2Foriginal.png?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=70df905d54655d644455837365a5b172,11th International Conference on Machine Operations & Engineering 2026,GlobalTech Zone,Join us at the 2026 International Conference on Machine Operations & Engineering Innovation for cutting-edge tech discussions and networking,"Science & Tech, Robotics","12 hours 30 minutes, In person",No Refunds,"77 Ryerson Avenue,, Toronto, ON M5T 2V4, Canada",107.54 GBP,Apr 6 at 8:00 AM PDT
https://www.eventbrite.ca/e/leaf-evening-for-equality-2026-tickets-1981582040225,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176044370%2F2986168565837%2F1%2Foriginal.20260128-113756?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=e2d330c167d05b9cb6430d19f4d5d5a5,LEAF Evening for Equality 2026,Women's Legal Education and Action Fund (LEAF),Join this celebration and fundraising dinner to help LEAF directly support our mission to advance gender equality rights in Canada.,"Charity & Causes, Human Rights","3 hours 15 minutes, In person",Refunds up to 10 days before event,"444 Yonge Street #7, Toronto, ON M5G 2B3, Canada",CAD 342.17 - CAD 420.99,Apr 23 at 5:45 PM EDT
https://www.eventbrite.com/e/intuitive-depth-flower-moon-circle-tickets-1978858884192,https://cdn.evbuc.com/images/1173428548/2301960490453/1/logo.20251223-002111,Intuitive Depth: Flower Moon Circle,,"Honour the Flower Moon with reflection, release, and intuitive connection, held in a safe and supportive community space.","Spirituality, Other","2 hours, In person",Refunds up to 7 days before event,"257 Danforth Avenue, Toronto, ON M4K 1N2, Canada",48.00 CAD,May 3 at 4:00 PM EDT
https://www.eventbrite.ca/e/woodstock-wedding-expo-spring-2026-tickets-1907965499169,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174237136%2F466519136421%2F1%2Foriginal.20260107-192506?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=4079c7dc49065c3bbc30dc8dba713e07,Woodstock Wedding Expo Spring 2026,The Wedding Ring,"Plan your wedding at the Woodstock Wedding Expo! Meet local wedding pros, see the latest in fashion and decor, win great prizes and more!",Other,"4 hours, In person",Refunds up to 7 days before event,"595838 Hwy 59 N R.R. # 6, Woodstock, ON N4S 7W1, Canada",Free,May 3 at 2:00 PM
https://www.eventbrite.ca/e/senior-drama-grades-8-12-mondays-500-600pm-registration-1689675277239,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1081883693%2F150032373129%2F1%2Foriginal.20250726-190109?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=786%2C478%2C2812%2C1406&s=7ad62339055e5520653e9431e52ff1a7,"Senior Drama (Grades 8-12)-Mondays, 5:00-6:00pm",Centre Stage Theatre School,"Classes include advanced acting & characterization techniques, physical theatre and stage movement, voice and speech, script work, & improv.","Arts, Theatre",In person,Refunds up to 7 days before event,"3505 Mainway, Burlington, ON L7M 1A9, Canada",100.78 CAD,Sep 15 at 5:00 PM EDT
https://www.eventbrite.com/e/intuitive-depth-blue-moon-circle-tickets-1978858940360,https://cdn.evbuc.com/images/1173428597/2301960490453/1/logo.20251223-002234,Intuitive Depth: Blue Moon Circle,,"Honour the Blue Moon with reflection, release, and intuitive connection, held in a safe and supportive community space.","Spirituality, Other","2 hours, In person",Refunds up to 7 days before event,"257 Danforth Avenue, Toronto, ON M4K 1N2, Canada",48.00 CAD,May 31 at 4:00 PM EDT
https://www.eventbrite.ca/e/wizards-lens-photography-community-2026-kickoff-event-tickets-1982612785211,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176989561%2F1953920113243%2F1%2Foriginal.20260208-134027?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C80%2C2752%2C1376&s=feb5011fecc11547679cf178238e95d2,Wizard’s Lens Photography Community | 2026 Kickoff Event,Wizard's Lens,"Mar 1, 2026 | Wizard's Lens kickoff: talk + 5 sets + 3 models + raffle. Shoot, learn lighting, meet creators in North York.","Film & Media, Other","5 hours 30 minutes, In person",No Refunds,"3802 Victoria Park Avenue, Toronto, ON M2H 3H7, Canada",CAD 27.96 - CAD 38.61,Mar 1 at 1:30 PM EST
https://www.eventbrite.ca/e/global-synergy-summit-2026-gss26-tickets-1429448030539,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1059097143%2F279320659042%2F1%2Foriginal.20250624-005203?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C52%2C1640%2C820&s=f3bdc9b216a6e6c5a62a9fc609710a3c,Global Synergy Summit 2026 (GSS26),ELGON INTERNATIONAL SOLUTIONS INC,"The Global Synergy Summit 2026 — a bold platform designed to connect, inspire, and empower small business innovators from around the world.","Business, Other","2 days 8 hours, In person",No Refunds,"53 Bakersfield Street, Toronto, ON M3J 1Z4, Canada",107.83 CAD - 81.21 CAD,Jul 3 at 9:00 AM EDT
https://www.eventbrite.com/e/money-matters-tickets-1980675021307,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174999789%2F1391238703103%2F1%2Foriginal.20260115-213021?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C960%2C480&s=8f35107c7f43ca72da58431ff811cac1,Money Matters,Proclaim Production,"Money Matters is a free, in-person financial education workshop hosted by Proclaim Community Hub. Taking place on Sat, February 21, 2025","Business, Finance","2 hours, In person",Refunds up to 7 days before event,"140 Wendell Avenue #unit 8, Toronto, ON M9N 3R2, Canada",Free,Feb 21 at 10:00 AM EST
https://www.eventbrite.ca/e/barrie-simcoe-county-wedding-expo-spring-2026-tickets-1693379225849,https://cdn.evbuc.com/images/1174237119/466519136421/1/logo.20260107-192458,Barrie-Simcoe County Wedding Expo Spring 2026,The Wedding Ring,"Plan your perfect wedding at the Barrie-Simcoe Wedding Expo! Pre-book FREE, or go VIP for $33.90 to skip the line, get perks & win prizes!",Other,"4 hours, In person",No Refunds,"6015 Ontario 89, New Tecumseth, ON L9R 1A4, Canada",13.54 CAD - 37.61 CAD,Mar 22 at 11:00 AM EDT
https://www.eventbrite.com/e/2026-portfolio-reviews-co-hosted-by-ffoto-and-stephen-bulger-gallery-tickets-1982055056028,https://cdn.evbuc.com/images/1176310478/63328281455/1/logo.20260131-015228,"2026 Portfolio Reviews, co-hosted by FFOTO and Stephen Bulger Gallery",FFOTO,Details will be announced in March 2026 - receive info directly by contacting info@bulgergallery.com,"Arts, Fine Art",In person,Refunds up to 7 days before event,"1356 Dundas Street West, Toronto, ON M6J 1Y2, Canada",362.54 CAD,Mar 26 at 12:00 PM
https://www.eventbrite.ca/e/2026-festival-pass-tickets-1980640371669,https://cdn.evbuc.com/images/1176176420/248401714930/1/logo.20260129-165750,2026 Festival Pass,Toronto Bach Festival,"The Toronto Bach Festival returns to present the timeless music of J.S. Bach - featuring 4 concerts and a special lecture. MAY 22 - 24, 2026","Music, Classical","No parking, In person",No Refunds,"310 Danforth Ave, Toronto, ON M4K1N6, Canada",CAD 183.0,May 22 at 8:00 PM EDT
https://www.eventbrite.ca/e/kick-starting-the-year-of-the-horse-tickets-1980733527300,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175586384%2F214874616650%2F1%2Foriginal.20260122-195736?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=e33ce4690fcf50f5472d1795e49aa820,Kick-Starting the Year of the Horse,Ascend Toronto,Join us in person for an festive evening with your networks and kickstart the year of the horse with a stable celebration.,,,Refunds up to 7 days before event,"40 King Street West, Toronto, ON M5H 3Y2, Canada",CAD 40.0 - CAD 50.0,Feb 25 at 5:15 PM EST
https://www.eventbrite.ca/e/pin-loom-weaving-tickets-1977395013716,https://cdn.evbuc.com/images/1172628533/1968702087783/1/logo.20251209-185556,Pin Loom Weaving,London District Weavers & Spinners Guild,Easy and fun introduction to weaving!,"Hobbies, Other","2 hours 30 minutes, In person",Refunds up to 30 days before event,"1731 Churchill Avenue, London, ON N5W 5P4, Canada",27.96 CAD - 49.26 CAD,Mar 22 at 10:00 AM EDT
https://www.eventbrite.ca/e/black-future-lawyers-annual-conference-2026-tickets-1981946077069,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176300399%2F363208589621%2F1%2Foriginal.20260130-223714?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=11ae1b3e5df038a201f27af643f8d11c,Black Future Lawyers Annual Conference 2026,Black Future Lawyers,"BFL undergraduate students will engage in a fun and interactive program on the law school experience, admissions and the legal profession.","Family & Education, Education",In person,Refunds up to 7 days before event,"Faculty of Law 78 Queen's Park, Toronto, ON M5S 2C5, Canada",Free,
https://www.eventbrite.com/e/solar-drinks-toronto-tickets-1980595105276,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F939701983%2F2185466490983%2F1%2Foriginal.20250120-025318?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C29%2C932%2C466&s=40f77d4c30b0c0f77027b3fb751ca69b,Solar Drinks Toronto,Solar Drinks Toronto,"The first Solar Drinks of 2026 is here! Chat with local colleagues, new and old at C'est What in the St. Lawrence neighbourhood.","Food & Drink, Other","4 hours, In person",Refunds up to 7 days before event,"67 Front Street East, Toronto, ON M5E 1B5, Canada",CAD 0.0,Feb 17 at 5:00 PM EST
https://www.eventbrite.com/e/toronto-innovation-summit-2026-tickets-1751025828389,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1137470643%2F2901830495181%2F1%2Foriginal.png?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=0dbc11980b3e4044ae783e74ab1ffe5e,Toronto Innovation Summit 2026,Mr Andrew,Get ready for the ultimate gathering of forward-thinkers and game-changers at the Toronto Innovation Summit 2026!,,,Refunds up to 7 days before event,"Jarvis St, Toronto, ON M5B 0C3, Canada",Free,Apr 25 at 10:00 AM EDT
https://www.eventbrite.ca/e/plant-based-batch-prep-cooking-club-tickets-1982614732034,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176990736%2F278779488179%2F1%2Foriginal.20260208-141524?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=18%2C571%2C8174%2C4087&s=3cd4fb884271effa159fb724b4dfdcda,Plant Based Batch Prep Cooking Club,Animal Liberation Kitchen,4 weeks.Cook once. Eat well all week. Build community. Join our hands-on batch cooking club where we cook together and prep 5 meals weekly.,"Food & Drink, Food","2 hours, In person",No Refunds,"100 Broadview Avenue, Toronto, ON M4M, Canada",125.00 CAD - 250.00 CAD,Feb 21 at 2:00 PM
https://www.eventbrite.ca/e/canada-global-exchange-forum-and-convention-tickets-1983123913008,https://cdn.evbuc.com/images/1177495910/2622544785081/1/logo.20260213-200100,Canada Global Exchange Forum and Convention,Yes Youth and Women Can,The world is converging for a revolution—join the movement at CAGLEF 2026,"Business, Investment","7 hours, In person",Refunds up to 7 days before event,"90 Biscayne Crescent, Brampton, ON L6W 4S1, Canada",1362.00 CAD - 680.00 CAD,Jul 2 at 9:00 AM EDT
https://www.eventbrite.com/e/global-women-entrepreneurs-summit-toronto-2026-registration-1981692696200,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F701864679%2F1873170323953%2F1%2Foriginal.20240221-100656?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C50%2C600%2C300&s=debd7174b5526eb1eb54265e85fedf63,Global Women Entrepreneurs Summit Toronto - 2026,IMPACT GLOBAL EVENTS,"This is the best and greatest gathering of women entrepreneurs in 2026. We hope to inspire, motivate ang encourage on another for success.","Business, Startups","2 days 9 hours, In person",Refunds up to 7 days before event,"30 Carlton Street, Toronto, ON M5B 2E9, Canada",107.83 CAD - 130.00 CAD,Jul 8 at 9:00 AM EDT
https://www.eventbrite.com/e/advancing-the-future-of-interventional-brachytherapy-tickets-1949526228429,https://cdn.evbuc.com/images/1176423656/20274196848/1/logo.20260202-051059,Advancing The Future of Interventional Brachytherapy,Curietherapies,"This year’s theme reflects our continued commitment to the evolution of image-guided brachytherapy, personalized cancer care.","Health, Medical","2 days 10 hours, In person",Refunds up to 7 days before event,"33 Gerrard Street West, Toronto, ON M5G 1Z4, Canada",134.75 CAD - 81.41 CAD,Jun 4 at 7:30 AM EDT
